,State,Date,value
6568,District of Columbia,2000-09-01,3.7
6569,Alabama,2000-09-01,348.9
6570,Tennessee,2000-09-01,489.4
6571,Texas,2000-09-01,1071.3
6572,Utah,2000-09-01,126.1
6573,Virginia,2000-09-01,362.4
6574,Vermont,2000-09-01,46.6
6575,Washington,2000-09-01,329.9
6576,Wisconsin,2000-09-01,594.0
6577,West Virginia,2000-09-01,75.2
6578,Wyoming,2000-09-01,10.3
6579,Alaska,2000-10-01,11.8
6580,Arkansas,2000-10-01,238.9
6581,Arizona,2000-10-01,211.1
6582,California,2000-10-01,1863.0
6583,Colorado,2000-10-01,187.8
6584,Connecticut,2000-10-01,234.4
6585,Delaware,2000-10-01,41.4
6586,Florida,2000-10-01,477.0
6587,Georgia,2000-10-01,530.6
6588,Hawaii,2000-10-01,16.8
6589,Iowa,2000-10-01,251.5
6590,Idaho,2000-10-01,70.4
6591,Illinois,2000-10-01,865.6
6592,Indiana,2000-10-01,657.2
6593,Kansas,2000-10-01,198.9
6594,Kentucky,2000-10-01,310.1
6595,Louisiana,2000-10-01,177.1
6596,Massachusetts,2000-10-01,404.3
6597,Maryland,2000-10-01,174.7
6598,Maine,2000-10-01,75.4
6599,Michigan,2000-10-01,882.3
6600,Minnesota,2000-10-01,396.4
6601,Missouri,2000-10-01,364.7
6602,Mississippi,2000-10-01,218.6
6603,Montana,2000-10-01,22.4
6604,North Carolina,2000-10-01,747.7
6605,North Dakota,2000-10-01,24.1
6606,Nebraska,2000-10-01,113.8
6607,New Hampshire,2000-10-01,103.5
6608,New Jersey,2000-10-01,420.4
6609,New Mexico,2000-10-01,41.9
6610,Nevada,2000-10-01,43.2
6611,New York,2000-10-01,744.6
6612,Ohio,2000-10-01,1014.6
6613,Oklahoma,2000-10-01,183.3
6614,Oregon,2000-10-01,223.9
6615,Pennsylvania,2000-10-01,861.3
6616,Rhode Island,2000-10-01,71.5
6617,South Carolina,2000-10-01,334.8
6618,South Dakota,2000-10-01,43.8
6619,District of Columbia,2000-10-01,3.7
6620,Alabama,2000-10-01,346.4
6621,Tennessee,2000-10-01,487.0
6622,Texas,2000-10-01,1070.7
6623,Utah,2000-10-01,125.8
6624,Virginia,2000-10-01,360.6
6625,Vermont,2000-10-01,46.7
6626,Washington,2000-10-01,331.0
6627,Wisconsin,2000-10-01,593.6
6628,West Virginia,2000-10-01,75.2
6629,Wyoming,2000-10-01,10.5
6630,Alaska,2000-11-01,11.8
6631,Arkansas,2000-11-01,239.0
6632,Arizona,2000-11-01,212.2
6633,California,2000-11-01,1868.9
6634,Colorado,2000-11-01,187.9
6635,Connecticut,2000-11-01,233.9
6636,Delaware,2000-11-01,41.2
6637,Florida,2000-11-01,475.9
6638,Georgia,2000-11-01,529.1
6639,Hawaii,2000-11-01,16.8
6640,Iowa,2000-11-01,251.1
6641,Idaho,2000-11-01,71.2
6642,Illinois,2000-11-01,863.8
6643,Indiana,2000-11-01,653.8
6644,Kansas,2000-11-01,198.9
6645,Kentucky,2000-11-01,309.1
6646,Louisiana,2000-11-01,176.5
6647,Massachusetts,2000-11-01,404.8
6648,Maryland,2000-11-01,173.7
6649,Maine,2000-11-01,79.1
6650,Michigan,2000-11-01,876.7
6651,Minnesota,2000-11-01,396.6
6652,Missouri,2000-11-01,363.8
6653,Mississippi,2000-11-01,216.8
6654,Montana,2000-11-01,22.6
6655,North Carolina,2000-11-01,751.0
6656,North Dakota,2000-11-01,24.1
6657,Nebraska,2000-11-01,114.0
6658,New Hampshire,2000-11-01,104.0
6659,New Jersey,2000-11-01,419.9
6660,New Mexico,2000-11-01,42.3
6661,Nevada,2000-11-01,43.5
6662,New York,2000-11-01,740.9
6663,Ohio,2000-11-01,1011.8
6664,Oklahoma,2000-11-01,183.9
6665,Oregon,2000-11-01,226.1
6666,Pennsylvania,2000-11-01,860.2
6667,Rhode Island,2000-11-01,70.9
6668,South Carolina,2000-11-01,334.2
6669,South Dakota,2000-11-01,43.7
6670,District of Columbia,2000-11-01,3.7
6671,Alabama,2000-11-01,344.8
6672,Tennessee,2000-11-01,484.4
6673,Texas,2000-11-01,1071.2
6674,Utah,2000-11-01,126.0
6675,Virginia,2000-11-01,360.1
6676,Vermont,2000-11-01,47.0
6677,Washington,2000-11-01,329.4
6678,Wisconsin,2000-11-01,592.5
6679,West Virginia,2000-11-01,75.1
6680,Wyoming,2000-11-01,10.5
6681,Alaska,2000-12-01,11.4
6682,Arkansas,2000-12-01,237.5
6683,Arizona,2000-12-01,212.1
6684,California,2000-12-01,1874.4
6685,Colorado,2000-12-01,189.1
6686,Connecticut,2000-12-01,233.2
6687,Delaware,2000-12-01,41.2
6688,Florida,2000-12-01,474.6
6689,Georgia,2000-12-01,527.6
6690,Hawaii,2000-12-01,16.7
6691,Iowa,2000-12-01,249.7
6692,Idaho,2000-12-01,71.3
6693,Illinois,2000-12-01,858.4
6694,Indiana,2000-12-01,649.3
6695,Kansas,2000-12-01,198.4
6696,Kentucky,2000-12-01,308.5
6697,Louisiana,2000-12-01,176.7
6698,Massachusetts,2000-12-01,405.1
6699,Maryland,2000-12-01,173.6
6700,Maine,2000-12-01,78.7
6701,Michigan,2000-12-01,871.0
6702,Minnesota,2000-12-01,397.0
6703,Missouri,2000-12-01,362.0
6704,Mississippi,2000-12-01,214.9
6705,Montana,2000-12-01,22.3
6706,North Carolina,2000-12-01,747.5
6707,North Dakota,2000-12-01,24.1
6708,Nebraska,2000-12-01,113.7
6709,New Hampshire,2000-12-01,104.1
6710,New Jersey,2000-12-01,420.7
6711,New Mexico,2000-12-01,42.3
6712,Nevada,2000-12-01,43.8
6713,New York,2000-12-01,738.6
6714,Ohio,2000-12-01,1006.4
6715,Oklahoma,2000-12-01,184.2
6716,Oregon,2000-12-01,225.9
6717,Pennsylvania,2000-12-01,859.8
6718,Rhode Island,2000-12-01,71.2
6719,South Carolina,2000-12-01,333.0
6720,South Dakota,2000-12-01,43.2
6721,District of Columbia,2000-12-01,3.8
6722,Alabama,2000-12-01,344.2
6723,Tennessee,2000-12-01,481.8
6724,Texas,2000-12-01,1069.9
6725,Utah,2000-12-01,126.0
6726,Virginia,2000-12-01,359.7
6727,Vermont,2000-12-01,46.9
6728,Washington,2000-12-01,328.6
6729,Wisconsin,2000-12-01,589.0
6730,West Virginia,2000-12-01,74.8
6731,Wyoming,2000-12-01,10.6
6732,Alaska,2001-01-01,10.4
6733,Arkansas,2001-01-01,236.1
6734,Arizona,2001-01-01,210.6
6735,California,2001-01-01,1866.6
6736,Colorado,2001-01-01,186.2
6737,Connecticut,2001-01-01,232.6
6738,Delaware,2001-01-01,38.1
6739,Florida,2001-01-01,471.0
6740,Georgia,2001-01-01,526.7
6741,Hawaii,2001-01-01,16.8
6742,Iowa,2001-01-01,248.4
6743,Idaho,2001-01-01,71.1
6744,Illinois,2001-01-01,852.9
6745,Indiana,2001-01-01,638.2
6746,Kansas,2001-01-01,197.4
6747,Kentucky,2001-01-01,302.5
6748,Louisiana,2001-01-01,176.9
6749,Massachusetts,2001-01-01,408.4
6750,Maryland,2001-01-01,172.2
6751,Maine,2001-01-01,78.3
6752,Michigan,2001-01-01,841.5
6753,Minnesota,2001-01-01,394.2
6754,Missouri,2001-01-01,359.0
6755,Mississippi,2001-01-01,212.1
6756,Montana,2001-01-01,22.1
6757,North Carolina,2001-01-01,744.8
6758,North Dakota,2001-01-01,24.2
6759,Nebraska,2001-01-01,113.8
6760,New Hampshire,2001-01-01,103.7
6761,New Jersey,2001-01-01,416.0
6762,New Mexico,2001-01-01,42.5
6763,Nevada,2001-01-01,44.2
6764,New York,2001-01-01,740.5
6765,Ohio,2001-01-01,999.5
6766,Oklahoma,2001-01-01,183.4
6767,Oregon,2001-01-01,224.9
6768,Pennsylvania,2001-01-01,857.2
6769,Rhode Island,2001-01-01,71.5
6770,South Carolina,2001-01-01,328.8
6771,South Dakota,2001-01-01,43.3
6772,District of Columbia,2001-01-01,3.6
6773,Alabama,2001-01-01,336.4
6774,Tennessee,2001-01-01,473.4
6775,Texas,2001-01-01,1065.6
6776,Utah,2001-01-01,126.4
6777,Virginia,2001-01-01,356.2
6778,Vermont,2001-01-01,47.2
6779,Washington,2001-01-01,326.9
6780,Wisconsin,2001-01-01,584.4
6781,West Virginia,2001-01-01,74.4
6782,Wyoming,2001-01-01,10.5
6783,Alaska,2001-02-01,11.7
6784,Arkansas,2001-02-01,233.7
6785,Arizona,2001-02-01,208.8
6786,California,2001-02-01,1858.8
6787,Colorado,2001-02-01,185.3
6788,Connecticut,2001-02-01,231.7
6789,Delaware,2001-02-01,38.4
6790,Florida,2001-02-01,467.9
6791,Georgia,2001-02-01,523.3
6792,Hawaii,2001-02-01,16.8
6793,Iowa,2001-02-01,247.4
6794,Idaho,2001-02-01,71.2
6795,Illinois,2001-02-01,849.1
6796,Indiana,2001-02-01,634.7
6797,Kansas,2001-02-01,196.1
6798,Kentucky,2001-02-01,301.8
6799,Louisiana,2001-02-01,176.0
6800,Massachusetts,2001-02-01,406.8
6801,Maryland,2001-02-01,172.1
6802,Maine,2001-02-01,77.7
6803,Michigan,2001-02-01,847.1
6804,Minnesota,2001-02-01,392.8
6805,Missouri,2001-02-01,357.6
6806,Mississippi,2001-02-01,208.7
6807,Montana,2001-02-01,22.2
6808,North Carolina,2001-02-01,737.6
6809,North Dakota,2001-02-01,24.1
6810,Nebraska,2001-02-01,113.2
6811,New Hampshire,2001-02-01,103.6
6812,New Jersey,2001-02-01,414.4
6813,New Mexico,2001-02-01,42.2
6814,Nevada,2001-02-01,44.3
6815,New York,2001-02-01,736.4
6816,Ohio,2001-02-01,992.0
6817,Oklahoma,2001-02-01,182.2
6818,Oregon,2001-02-01,223.6
6819,Pennsylvania,2001-02-01,853.7
6820,Rhode Island,2001-02-01,71.0
6821,South Carolina,2001-02-01,326.2
6822,South Dakota,2001-02-01,42.9
6823,District of Columbia,2001-02-01,3.5
6824,Alabama,2001-02-01,335.1
6825,Tennessee,2001-02-01,467.7
6826,Texas,2001-02-01,1062.7
6827,Utah,2001-02-01,126.1
6828,Virginia,2001-02-01,352.8
6829,Vermont,2001-02-01,46.9
6830,Washington,2001-02-01,325.3
6831,Wisconsin,2001-02-01,580.0
6832,West Virginia,2001-02-01,74.2
6833,Wyoming,2001-02-01,10.6
6834,Alaska,2001-03-01,11.6
6835,Arkansas,2001-03-01,232.3
6836,Arizona,2001-03-01,208.4
6837,California,2001-03-01,1849.0
6838,Colorado,2001-03-01,184.4
6839,Connecticut,2001-03-01,230.9
6840,Delaware,2001-03-01,40.5
6841,Florida,2001-03-01,465.6
6842,Georgia,2001-03-01,520.6
6843,Hawaii,2001-03-01,16.7
6844,Iowa,2001-03-01,246.6
6845,Idaho,2001-03-01,70.9
6846,Illinois,2001-03-01,843.2
6847,Indiana,2001-03-01,630.1
6848,Kansas,2001-03-01,196.4
6849,Kentucky,2001-03-01,299.3
6850,Louisiana,2001-03-01,175.7
6851,Massachusetts,2001-03-01,403.1
6852,Maryland,2001-03-01,171.4
6853,Maine,2001-03-01,77.2
6854,Michigan,2001-03-01,839.3
6855,Minnesota,2001-03-01,389.8
6856,Missouri,2001-03-01,355.7
6857,Mississippi,2001-03-01,205.4
6858,Montana,2001-03-01,21.9
6859,North Carolina,2001-03-01,728.3
6860,North Dakota,2001-03-01,24.3
6861,Nebraska,2001-03-01,112.7
6862,New Hampshire,2001-03-01,102.5
6863,New Jersey,2001-03-01,412.1
6864,New Mexico,2001-03-01,42.4
6865,Nevada,2001-03-01,44.5
6866,New York,2001-03-01,731.7
6867,Ohio,2001-03-01,985.7
6868,Oklahoma,2001-03-01,180.8
6869,Oregon,2001-03-01,220.9
6870,Pennsylvania,2001-03-01,848.5
6871,Rhode Island,2001-03-01,70.6
6872,South Carolina,2001-03-01,323.3
6873,South Dakota,2001-03-01,42.6
6874,District of Columbia,2001-03-01,3.5
6875,Alabama,2001-03-01,334.5
6876,Tennessee,2001-03-01,465.0
6877,Texas,2001-03-01,1057.1
6878,Utah,2001-03-01,125.6
6879,Virginia,2001-03-01,350.4
6880,Vermont,2001-03-01,46.7
6881,Washington,2001-03-01,323.4
6882,Wisconsin,2001-03-01,576.5
6883,West Virginia,2001-03-01,73.6
6884,Wyoming,2001-03-01,10.5
6885,Alaska,2001-04-01,11.6
6886,Arkansas,2001-04-01,231.0
6887,Arizona,2001-04-01,206.9
6888,California,2001-04-01,1823.1
6889,Colorado,2001-04-01,182.0
6890,Connecticut,2001-04-01,229.2
6891,Delaware,2001-04-01,40.6
6892,Florida,2001-04-01,463.2
6893,Georgia,2001-04-01,512.1
6894,Hawaii,2001-04-01,16.7
6895,Iowa,2001-04-01,245.3
6896,Idaho,2001-04-01,70.3
6897,Illinois,2001-04-01,834.8
6898,Indiana,2001-04-01,627.1
6899,Kansas,2001-04-01,196.0
6900,Kentucky,2001-04-01,297.4
6901,Louisiana,2001-04-01,174.5
6902,Massachusetts,2001-04-01,398.5
6903,Maryland,2001-04-01,170.4
6904,Maine,2001-04-01,76.4
6905,Michigan,2001-04-01,832.3
6906,Minnesota,2001-04-01,385.6
6907,Missouri,2001-04-01,353.3
6908,Mississippi,2001-04-01,204.9
6909,Montana,2001-04-01,21.5
6910,North Carolina,2001-04-01,724.2
6911,North Dakota,2001-04-01,24.2
6912,Nebraska,2001-04-01,112.6
6913,New Hampshire,2001-04-01,101.4
6914,New Jersey,2001-04-01,409.1
6915,New Mexico,2001-04-01,42.1
6916,Nevada,2001-04-01,44.4
6917,New York,2001-04-01,723.2
6918,Ohio,2001-04-01,975.0
6919,Oklahoma,2001-04-01,180.4
6920,Oregon,2001-04-01,220.1
6921,Pennsylvania,2001-04-01,841.7
6922,Rhode Island,2001-04-01,69.8
6923,South Carolina,2001-04-01,319.0
6924,South Dakota,2001-04-01,42.1
6925,District of Columbia,2001-04-01,3.5
6926,Alabama,2001-04-01,330.3
6927,Tennessee,2001-04-01,460.9
6928,Texas,2001-04-01,1049.6
6929,Utah,2001-04-01,123.9
6930,Virginia,2001-04-01,347.1
6931,Vermont,2001-04-01,46.5
6932,Washington,2001-04-01,321.9
6933,Wisconsin,2001-04-01,572.6
6934,West Virginia,2001-04-01,73.4
6935,Wyoming,2001-04-01,10.2
6936,Alaska,2001-05-01,11.8
6937,Arkansas,2001-05-01,228.6
6938,Arizona,2001-05-01,205.9
6939,California,2001-05-01,1805.5
6940,Colorado,2001-05-01,180.8
6941,Connecticut,2001-05-01,227.8
6942,Delaware,2001-05-01,40.4
6943,Florida,2001-05-01,460.4
6944,Georgia,2001-05-01,506.7
6945,Hawaii,2001-05-01,16.7
6946,Iowa,2001-05-01,243.8
6947,Idaho,2001-05-01,70.0
6948,Illinois,2001-05-01,828.8
6949,Indiana,2001-05-01,622.8
6950,Kansas,2001-05-01,195.1
6951,Kentucky,2001-05-01,295.8
6952,Louisiana,2001-05-01,174.1
6953,Massachusetts,2001-05-01,394.4
6954,Maryland,2001-05-01,169.3
6955,Maine,2001-05-01,75.8
6956,Michigan,2001-05-01,823.0
6957,Minnesota,2001-05-01,382.7
6958,Missouri,2001-05-01,351.1
6959,Mississippi,2001-05-01,203.1
6960,Montana,2001-05-01,21.4
6961,North Carolina,2001-05-01,713.5
6962,North Dakota,2001-05-01,24.2
6963,Nebraska,2001-05-01,112.0
6964,New Hampshire,2001-05-01,100.1
6965,New Jersey,2001-05-01,406.8
6966,New Mexico,2001-05-01,41.7
6967,Nevada,2001-05-01,44.3
6968,New York,2001-05-01,716.4
6969,Ohio,2001-05-01,964.5
6970,Oklahoma,2001-05-01,179.6
6971,Oregon,2001-05-01,218.4
6972,Pennsylvania,2001-05-01,832.7
6973,Rhode Island,2001-05-01,68.7
6974,South Carolina,2001-05-01,316.5
6975,South Dakota,2001-05-01,41.5
6976,District of Columbia,2001-05-01,3.5
6977,Alabama,2001-05-01,327.6
6978,Tennessee,2001-05-01,456.1
6979,Texas,2001-05-01,1042.2
6980,Utah,2001-05-01,123.4
6981,Virginia,2001-05-01,343.2
6982,Vermont,2001-05-01,46.2
6983,Washington,2001-05-01,320.2
6984,Wisconsin,2001-05-01,567.7
6985,West Virginia,2001-05-01,73.2
6986,Wyoming,2001-05-01,10.0
6987,Alaska,2001-06-01,11.2
6988,Arkansas,2001-06-01,227.2
6989,Arizona,2001-06-01,203.6
6990,California,2001-06-01,1789.9
6991,Colorado,2001-06-01,179.0
6992,Connecticut,2001-06-01,226.3
6993,Delaware,2001-06-01,40.4
6994,Florida,2001-06-01,457.0
6995,Georgia,2001-06-01,502.5
6996,Hawaii,2001-06-01,16.6
6997,Iowa,2001-06-01,242.1
6998,Idaho,2001-06-01,69.6
6999,Illinois,2001-06-01,823.5
7000,Indiana,2001-06-01,617.8
7001,Kansas,2001-06-01,194.7
7002,Kentucky,2001-06-01,294.3
7003,Louisiana,2001-06-01,173.2
7004,Massachusetts,2001-06-01,389.8
7005,Maryland,2001-06-01,168.7
7006,Maine,2001-06-01,75.6
7007,Michigan,2001-06-01,817.9
7008,Minnesota,2001-06-01,376.6
7009,Missouri,2001-06-01,347.1
7010,Mississippi,2001-06-01,201.6
7011,Montana,2001-06-01,21.3
7012,North Carolina,2001-06-01,707.0
7013,North Dakota,2001-06-01,23.9
7014,Nebraska,2001-06-01,111.3
7015,New Hampshire,2001-06-01,98.5
7016,New Jersey,2001-06-01,404.0
7017,New Mexico,2001-06-01,41.2
7018,Nevada,2001-06-01,44.4
7019,New York,2001-06-01,712.6
7020,Ohio,2001-06-01,957.4
7021,Oklahoma,2001-06-01,179.5
7022,Oregon,2001-06-01,217.5
7023,Pennsylvania,2001-06-01,826.9
7024,Rhode Island,2001-06-01,67.7
7025,South Carolina,2001-06-01,313.1
7026,South Dakota,2001-06-01,41.1
7027,District of Columbia,2001-06-01,3.5
7028,Alabama,2001-06-01,324.6
7029,Tennessee,2001-06-01,452.3
7030,Texas,2001-06-01,1034.4
7031,Utah,2001-06-01,122.5
7032,Virginia,2001-06-01,341.2
7033,Vermont,2001-06-01,46.0
7034,Washington,2001-06-01,318.2
7035,Wisconsin,2001-06-01,563.3
7036,West Virginia,2001-06-01,72.5
7037,Wyoming,2001-06-01,9.9
7038,Alaska,2001-07-01,12.0
7039,Arkansas,2001-07-01,225.3
7040,Arizona,2001-07-01,201.6
7041,California,2001-07-01,1770.1
7042,Colorado,2001-07-01,177.0
7043,Connecticut,2001-07-01,225.0
7044,Delaware,2001-07-01,40.2
7045,Florida,2001-07-01,453.3
7046,Georgia,2001-07-01,496.5
7047,Hawaii,2001-07-01,16.5
7048,Iowa,2001-07-01,240.5
7049,Idaho,2001-07-01,69.0
7050,Illinois,2001-07-01,809.7
7051,Indiana,2001-07-01,611.6
7052,Kansas,2001-07-01,194.5
7053,Kentucky,2001-07-01,289.7
7054,Louisiana,2001-07-01,171.9
7055,Massachusetts,2001-07-01,383.3
7056,Maryland,2001-07-01,168.3
7057,Maine,2001-07-01,74.4
7058,Michigan,2001-07-01,810.8
7059,Minnesota,2001-07-01,376.0
7060,Missouri,2001-07-01,337.1
7061,Mississippi,2001-07-01,199.1
7062,Montana,2001-07-01,21.3
7063,North Carolina,2001-07-01,699.5
7064,North Dakota,2001-07-01,24.1
7065,Nebraska,2001-07-01,110.7
7066,New Hampshire,2001-07-01,97.2
7067,New Jersey,2001-07-01,398.1
7068,New Mexico,2001-07-01,40.4
7069,Nevada,2001-07-01,44.2
7070,New York,2001-07-01,706.3
7071,Ohio,2001-07-01,950.5
7072,Oklahoma,2001-07-01,176.9
7073,Oregon,2001-07-01,216.6
7074,Pennsylvania,2001-07-01,819.8
7075,Rhode Island,2001-07-01,66.6
7076,South Carolina,2001-07-01,310.4
7077,South Dakota,2001-07-01,40.6
7078,District of Columbia,2001-07-01,3.4
7079,Alabama,2001-07-01,322.5
7080,Tennessee,2001-07-01,448.6
7081,Texas,2001-07-01,1025.4
7082,Utah,2001-07-01,122.4
7083,Virginia,2001-07-01,340.4
7084,Vermont,2001-07-01,45.8
7085,Washington,2001-07-01,316.3
7086,Wisconsin,2001-07-01,560.0
7087,West Virginia,2001-07-01,71.9
7088,Wyoming,2001-07-01,9.9
7089,Alaska,2001-08-01,12.2
7090,Arkansas,2001-08-01,225.1
7091,Arizona,2001-08-01,199.5
7092,California,2001-08-01,1753.7
7093,Colorado,2001-08-01,175.1
7094,Connecticut,2001-08-01,223.3
7095,Delaware,2001-08-01,39.6
7096,Florida,2001-08-01,451.1
7097,Georgia,2001-08-01,494.1
7098,Hawaii,2001-08-01,16.6
7099,Iowa,2001-08-01,239.2
7100,Idaho,2001-08-01,68.7
7101,Illinois,2001-08-01,804.4
7102,Indiana,2001-08-01,607.3
7103,Kansas,2001-08-01,194.1
7104,Kentucky,2001-08-01,287.9
7105,Louisiana,2001-08-01,171.0
7106,Massachusetts,2001-08-01,380.7
7107,Maryland,2001-08-01,167.4
7108,Maine,2001-08-01,73.9
7109,Michigan,2001-08-01,799.8
7110,Minnesota,2001-08-01,372.1
7111,Missouri,2001-08-01,341.5
7112,Mississippi,2001-08-01,197.8
7113,Montana,2001-08-01,21.3
7114,North Carolina,2001-08-01,693.5
7115,North Dakota,2001-08-01,23.6
7116,Nebraska,2001-08-01,110.2
7117,New Hampshire,2001-08-01,95.8
7118,New Jersey,2001-08-01,395.9
7119,New Mexico,2001-08-01,40.3
7120,Nevada,2001-08-01,44.1
7121,New York,2001-08-01,698.9
7122,Ohio,2001-08-01,940.3
7123,Oklahoma,2001-08-01,174.7
7124,Oregon,2001-08-01,213.3
7125,Pennsylvania,2001-08-01,814.0
7126,Rhode Island,2001-08-01,66.5
7127,South Carolina,2001-08-01,307.3
7128,South Dakota,2001-08-01,40.3
7129,District of Columbia,2001-08-01,3.4
7130,Alabama,2001-08-01,323.3
7131,Tennessee,2001-08-01,444.6
7132,Texas,2001-08-01,1019.2
7133,Utah,2001-08-01,121.8
7134,Virginia,2001-08-01,339.1
7135,Vermont,2001-08-01,45.1
7136,Washington,2001-08-01,314.7
7137,Wisconsin,2001-08-01,556.2
7138,West Virginia,2001-08-01,71.4
7139,Wyoming,2001-08-01,9.9
7140,Alaska,2001-09-01,12.1
7141,Arkansas,2001-09-01,223.4
7142,Arizona,2001-09-01,197.7
7143,California,2001-09-01,1733.9
7144,Colorado,2001-09-01,173.7
7145,Connecticut,2001-09-01,221.0
7146,Delaware,2001-09-01,39.3
7147,Florida,2001-09-01,447.6
7148,Georgia,2001-09-01,490.9
7149,Hawaii,2001-09-01,16.6
7150,Iowa,2001-09-01,237.6
7151,Idaho,2001-09-01,68.2
7152,Illinois,2001-09-01,800.2
7153,Indiana,2001-09-01,604.5
7154,Kansas,2001-09-01,193.4
7155,Kentucky,2001-09-01,285.7
7156,Louisiana,2001-09-01,169.9
7157,Massachusetts,2001-09-01,377.2
7158,Maryland,2001-09-01,166.6
7159,Maine,2001-09-01,73.0
7160,Michigan,2001-09-01,797.0
7161,Minnesota,2001-09-01,373.8
7162,Missouri,2001-09-01,339.3
7163,Mississippi,2001-09-01,196.6
7164,Montana,2001-09-01,21.2
7165,North Carolina,2001-09-01,687.0
7166,North Dakota,2001-09-01,24.5
7167,Nebraska,2001-09-01,109.5
7168,New Hampshire,2001-09-01,94.0
7169,New Jersey,2001-09-01,392.2
7170,New Mexico,2001-09-01,40.1
7171,Nevada,2001-09-01,43.9
7172,New York,2001-09-01,692.2
7173,Ohio,2001-09-01,930.6
7174,Oklahoma,2001-09-01,176.0
7175,Oregon,2001-09-01,211.7
7176,Pennsylvania,2001-09-01,808.2
7177,Rhode Island,2001-09-01,66.2
7178,South Carolina,2001-09-01,305.2
7179,South Dakota,2001-09-01,39.9
7180,District of Columbia,2001-09-01,3.3
7181,Alabama,2001-09-01,322.6
7182,Tennessee,2001-09-01,441.7
7183,Texas,2001-09-01,1010.8
7184,Utah,2001-09-01,120.9
7185,Virginia,2001-09-01,335.4
7186,Vermont,2001-09-01,44.8
7187,Washington,2001-09-01,313.2
7188,Wisconsin,2001-09-01,553.2
7189,West Virginia,2001-09-01,70.8
7190,Wyoming,2001-09-01,9.9
7191,Alaska,2001-10-01,11.7
7192,Arkansas,2001-10-01,222.1
7193,Arizona,2001-10-01,195.6
7194,California,2001-10-01,1717.4
7195,Colorado,2001-10-01,171.2
7196,Connecticut,2001-10-01,219.7
7197,Delaware,2001-10-01,38.8
7198,Florida,2001-10-01,444.6
7199,Georgia,2001-10-01,485.1
7200,Hawaii,2001-10-01,16.1
7201,Iowa,2001-10-01,231.9
7202,Idaho,2001-10-01,67.1
7203,Illinois,2001-10-01,791.4
7204,Indiana,2001-10-01,597.7
7205,Kansas,2001-10-01,192.5
7206,Kentucky,2001-10-01,284.2
7207,Louisiana,2001-10-01,167.0
7208,Massachusetts,2001-10-01,373.4
7209,Maryland,2001-10-01,165.7
7210,Maine,2001-10-01,71.8
7211,Michigan,2001-10-01,784.9
7212,Minnesota,2001-10-01,369.7
7213,Missouri,2001-10-01,333.4
7214,Mississippi,2001-10-01,195.3
7215,Montana,2001-10-01,21.1
7216,North Carolina,2001-10-01,679.7
7217,North Dakota,2001-10-01,23.8
7218,Nebraska,2001-10-01,109.0
7219,New Hampshire,2001-10-01,92.5
7220,New Jersey,2001-10-01,387.9
7221,New Mexico,2001-10-01,39.9
7222,Nevada,2001-10-01,43.4
7223,New York,2001-10-01,684.9
7224,Ohio,2001-10-01,924.5
7225,Oklahoma,2001-10-01,171.5
7226,Oregon,2001-10-01,210.5
7227,Pennsylvania,2001-10-01,797.1
7228,Rhode Island,2001-10-01,65.7
7229,South Carolina,2001-10-01,300.7
7230,South Dakota,2001-10-01,39.5
7231,District of Columbia,2001-10-01,3.2
7232,Alabama,2001-10-01,318.3
7233,Tennessee,2001-10-01,437.3
7234,Texas,2001-10-01,1001.9
7235,Utah,2001-10-01,119.7
7236,Virginia,2001-10-01,332.2
7237,Vermont,2001-10-01,44.3
7238,Washington,2001-10-01,308.7
7239,Wisconsin,2001-10-01,547.8
7240,West Virginia,2001-10-01,70.5
7241,Wyoming,2001-10-01,9.9
7242,Alaska,2001-11-01,11.3
7243,Arkansas,2001-11-01,219.8
7244,Arizona,2001-11-01,193.2
7245,California,2001-11-01,1697.5
7246,Colorado,2001-11-01,169.0
7247,Connecticut,2001-11-01,218.2
7248,Delaware,2001-11-01,38.2
7249,Florida,2001-11-01,441.5
7250,Georgia,2001-11-01,480.8
7251,Hawaii,2001-11-01,16.1
7252,Iowa,2001-11-01,230.6
7253,Idaho,2001-11-01,65.8
7254,Illinois,2001-11-01,782.4
7255,Indiana,2001-11-01,593.6
7256,Kansas,2001-11-01,191.5
7257,Kentucky,2001-11-01,282.8
7258,Louisiana,2001-11-01,166.1
7259,Massachusetts,2001-11-01,368.1
7260,Maryland,2001-11-01,164.5
7261,Maine,2001-11-01,71.1
7262,Michigan,2001-11-01,776.0
7263,Minnesota,2001-11-01,367.0
7264,Missouri,2001-11-01,334.5
7265,Mississippi,2001-11-01,193.9
7266,Montana,2001-11-01,20.6
7267,North Carolina,2001-11-01,672.4
7268,North Dakota,2001-11-01,23.8
7269,Nebraska,2001-11-01,108.5
7270,New Hampshire,2001-11-01,90.6
7271,New Jersey,2001-11-01,384.1
7272,New Mexico,2001-11-01,39.4
7273,Nevada,2001-11-01,43.0
7274,New York,2001-11-01,678.7
7275,Ohio,2001-11-01,916.5
7276,Oklahoma,2001-11-01,172.1
7277,Oregon,2001-11-01,207.0
7278,Pennsylvania,2001-11-01,790.8
7279,Rhode Island,2001-11-01,64.5
7280,South Carolina,2001-11-01,300.9
7281,South Dakota,2001-11-01,39.2
7282,District of Columbia,2001-11-01,3.2
7283,Alabama,2001-11-01,316.1
7284,Tennessee,2001-11-01,434.5
7285,Texas,2001-11-01,991.8
7286,Utah,2001-11-01,118.6
