,State,Date,value
1737,Arizona,2017-11-01,322.9
1738,California,2017-11-01,1967.2
1739,Colorado,2017-11-01,335.7
1740,Connecticut,2017-11-01,157.7
1741,District of Columbia,2017-11-01,78.9
1742,Delaware,2017-11-01,51.1
1743,Florida,2017-11-01,1210.0
1744,Georgia,2017-11-01,486.2
1745,Hawaii,2017-11-01,128.2
1746,Iowa,2017-11-01,143.6
1747,Idaho,2017-11-01,76.6
1748,Illinois,2017-11-01,613.2
1749,Indiana,2017-11-01,310.1
1750,Kansas,2017-11-01,129.3
1751,Kentucky,2017-11-01,198.0
1752,Louisiana,2017-11-01,234.3
1753,Massachusetts,2017-11-01,373.6
1754,Maryland,2017-11-01,280.7
1755,Maine,2017-11-01,68.7
1756,Michigan,2017-11-01,434.1
1757,Minnesota,2017-11-01,271.5
1758,Missouri,2017-11-01,304.7
1759,Mississippi,2017-11-01,135.0
1760,Montana,2017-11-01,65.4
1761,North Carolina,2017-11-01,496.4
1762,North Dakota,2017-11-01,40.4
1763,Nebraska,2017-11-01,92.1
1764,New Hampshire,2017-11-01,71.7
1765,New Jersey,2017-11-01,380.3
1766,New Mexico,2017-11-01,96.7
1767,Nevada,2017-11-01,349.8
1768,New York,2017-11-01,959.9
1769,Ohio,2017-11-01,563.1
1770,Oklahoma,2017-11-01,168.7
1771,Oregon,2017-11-01,208.8
1772,Pennsylvania,2017-11-01,570.5
1773,Rhode Island,2017-11-01,58.6
1774,South Carolina,2017-11-01,257.3
1775,South Dakota,2017-11-01,46.9
1776,Tennessee,2017-11-01,332.6
1777,Texas,2017-11-01,1330.0
1778,Utah,2017-11-01,144.6
1779,Virginia,2017-11-01,407.0
1780,Vermont,2017-11-01,37.9
1781,Washington,2017-11-01,333.9
1782,Wisconsin,2017-11-01,281.1
1783,West Virginia,2017-11-01,74.6
1784,Wyoming,2017-11-01,36.6
1785,Alaska,2017-12-01,35.3
1786,Alabama,2017-12-01,203.0
1787,Arkansas,2017-12-01,117.8
1788,Arizona,2017-12-01,323.9
1789,California,2017-12-01,1970.5
1790,Colorado,2017-12-01,337.2
1791,Connecticut,2017-12-01,156.8
1792,District of Columbia,2017-12-01,79.4
1793,Delaware,2017-12-01,50.6
1794,Florida,2017-12-01,1213.0
1795,Georgia,2017-12-01,484.7
1796,Hawaii,2017-12-01,128.3
1797,Iowa,2017-12-01,143.5
1798,Idaho,2017-12-01,77.0
1799,Illinois,2017-12-01,611.5
1800,Indiana,2017-12-01,310.0
1801,Kansas,2017-12-01,129.3
1802,Kentucky,2017-12-01,197.0
1803,Louisiana,2017-12-01,235.2
1804,Massachusetts,2017-12-01,373.5
1805,Maryland,2017-12-01,279.4
1806,Maine,2017-12-01,68.7
1807,Michigan,2017-12-01,432.5
1808,Minnesota,2017-12-01,271.5
1809,Missouri,2017-12-01,305.9
1810,Mississippi,2017-12-01,134.7
1811,Montana,2017-12-01,65.4
1812,North Carolina,2017-12-01,494.4
1813,North Dakota,2017-12-01,40.1
1814,Nebraska,2017-12-01,92.8
1815,New Hampshire,2017-12-01,71.9
1816,New Jersey,2017-12-01,379.2
1817,New Mexico,2017-12-01,96.7
1818,Nevada,2017-12-01,351.3
1819,New York,2017-12-01,959.3
1820,Ohio,2017-12-01,564.4
1821,Oklahoma,2017-12-01,169.5
1822,Oregon,2017-12-01,209.0
1823,Pennsylvania,2017-12-01,571.1
1824,Rhode Island,2017-12-01,58.6
1825,South Carolina,2017-12-01,256.0
1826,South Dakota,2017-12-01,46.8
1827,Tennessee,2017-12-01,333.3
1828,Texas,2017-12-01,1334.4
1829,Utah,2017-12-01,145.1
1830,Virginia,2017-12-01,408.1
1831,Vermont,2017-12-01,38.0
1832,Washington,2017-12-01,335.8
1833,Wisconsin,2017-12-01,279.3
1834,West Virginia,2017-12-01,74.6
1835,Wyoming,2017-12-01,36.3
1836,Alaska,2018-01-01,35.3
1837,Alabama,2018-01-01,204.0
1838,Arkansas,2018-01-01,117.8
1839,Arizona,2018-01-01,323.8
1840,California,2018-01-01,1972.4
1841,Colorado,2018-01-01,339.2
1842,Connecticut,2018-01-01,158.1
1843,District of Columbia,2018-01-01,79.3
1844,Delaware,2018-01-01,51.3
1845,Florida,2018-01-01,1215.6
1846,Georgia,2018-01-01,485.8
1847,Hawaii,2018-01-01,128.3
1848,Iowa,2018-01-01,143.3
1849,Idaho,2018-01-01,77.6
1850,Illinois,2018-01-01,613.3
1851,Indiana,2018-01-01,309.4
1852,Kansas,2018-01-01,129.9
1853,Kentucky,2018-01-01,196.7
1854,Louisiana,2018-01-01,234.4
1855,Massachusetts,2018-01-01,374.2
1856,Maryland,2018-01-01,280.4
1857,Maine,2018-01-01,68.4
1858,Michigan,2018-01-01,434.2
1859,Minnesota,2018-01-01,273.8
1860,Missouri,2018-01-01,305.2
1861,Mississippi,2018-01-01,134.5
1862,Montana,2018-01-01,65.5
1863,North Carolina,2018-01-01,498.8
1864,North Dakota,2018-01-01,40.3
1865,Nebraska,2018-01-01,92.3
1866,New Hampshire,2018-01-01,71.8
1867,New Jersey,2018-01-01,381.0
1868,New Mexico,2018-01-01,96.8
1869,Nevada,2018-01-01,350.8
1870,New York,2018-01-01,958.0
1871,Ohio,2018-01-01,563.3
1872,Oklahoma,2018-01-01,170.5
1873,Oregon,2018-01-01,209.7
1874,Pennsylvania,2018-01-01,573.0
1875,Rhode Island,2018-01-01,58.5
1876,South Carolina,2018-01-01,261.4
1877,South Dakota,2018-01-01,47.0
1878,Tennessee,2018-01-01,332.8
1879,Texas,2018-01-01,1338.9
1880,Utah,2018-01-01,146.4
1881,Virginia,2018-01-01,410.3
1882,Vermont,2018-01-01,37.8
1883,Washington,2018-01-01,338.4
1884,Wisconsin,2018-01-01,282.6
1885,West Virginia,2018-01-01,74.6
1886,Wyoming,2018-01-01,36.3
1887,Alaska,2018-02-01,35.3
1888,Alabama,2018-02-01,204.1
1889,Arkansas,2018-02-01,118.2
1890,Arizona,2018-02-01,325.8
1891,California,2018-02-01,1978.6
1892,Colorado,2018-02-01,338.1
1893,Connecticut,2018-02-01,157.4
1894,District of Columbia,2018-02-01,79.7
1895,Delaware,2018-02-01,51.6
1896,Florida,2018-02-01,1219.9
1897,Georgia,2018-02-01,485.5
1898,Hawaii,2018-02-01,128.3
1899,Iowa,2018-02-01,144.1
1900,Idaho,2018-02-01,77.8
1901,Illinois,2018-02-01,613.7
1902,Indiana,2018-02-01,309.6
1903,Kansas,2018-02-01,129.9
1904,Kentucky,2018-02-01,197.8
1905,Louisiana,2018-02-01,233.8
1906,Massachusetts,2018-02-01,377.6
1907,Maryland,2018-02-01,280.8
1908,Maine,2018-02-01,68.8
1909,Michigan,2018-02-01,432.9
1910,Minnesota,2018-02-01,273.3
1911,Missouri,2018-02-01,305.2
1912,Mississippi,2018-02-01,134.6
1913,Montana,2018-02-01,65.7
1914,North Carolina,2018-02-01,500.1
1915,North Dakota,2018-02-01,40.4
1916,Nebraska,2018-02-01,92.3
1917,New Hampshire,2018-02-01,72.4
1918,New Jersey,2018-02-01,381.9
1919,New Mexico,2018-02-01,97.1
1920,Nevada,2018-02-01,351.6
1921,New York,2018-02-01,959.3
1922,Ohio,2018-02-01,563.8
1923,Oklahoma,2018-02-01,170.6
1924,Oregon,2018-02-01,209.8
1925,Pennsylvania,2018-02-01,571.7
1926,Rhode Island,2018-02-01,58.8
1927,South Carolina,2018-02-01,261.8
1928,South Dakota,2018-02-01,47.2
1929,Tennessee,2018-02-01,334.5
1930,Texas,2018-02-01,1342.1
1931,Utah,2018-02-01,147.5
1932,Virginia,2018-02-01,410.7
1933,Vermont,2018-02-01,37.7
1934,Washington,2018-02-01,339.5
1935,Wisconsin,2018-02-01,283.2
1936,West Virginia,2018-02-01,74.5
1937,Wyoming,2018-02-01,36.3
1938,Alaska,2018-03-01,35.3
1939,Alabama,2018-03-01,204.7
1940,Arkansas,2018-03-01,118.3
1941,Arizona,2018-03-01,327.5
1942,California,2018-03-01,1980.1
1943,Colorado,2018-03-01,339.3
1944,Connecticut,2018-03-01,156.4
1945,District of Columbia,2018-03-01,80.3
1946,Delaware,2018-03-01,51.4
1947,Florida,2018-03-01,1222.3
1948,Georgia,2018-03-01,488.6
1949,Hawaii,2018-03-01,128.4
1950,Iowa,2018-03-01,143.8
1951,Idaho,2018-03-01,78.3
1952,Illinois,2018-03-01,617.2
1953,Indiana,2018-03-01,309.9
1954,Kansas,2018-03-01,129.7
1955,Kentucky,2018-03-01,197.3
1956,Louisiana,2018-03-01,237.1
1957,Massachusetts,2018-03-01,378.4
1958,Maryland,2018-03-01,281.1
1959,Maine,2018-03-01,68.4
1960,Michigan,2018-03-01,434.4
1961,Minnesota,2018-03-01,272.7
1962,Missouri,2018-03-01,306.1
1963,Mississippi,2018-03-01,135.2
1964,Montana,2018-03-01,65.9
1965,North Carolina,2018-03-01,502.9
1966,North Dakota,2018-03-01,40.3
1967,Nebraska,2018-03-01,92.3
1968,New Hampshire,2018-03-01,72.1
1969,New Jersey,2018-03-01,382.7
1970,New Mexico,2018-03-01,97.2
1971,Nevada,2018-03-01,352.3
1972,New York,2018-03-01,961.8
1973,Ohio,2018-03-01,565.2
1974,Oklahoma,2018-03-01,171.6
1975,Oregon,2018-03-01,210.3
1976,Pennsylvania,2018-03-01,570.5
1977,Rhode Island,2018-03-01,59.0
1978,South Carolina,2018-03-01,260.9
1979,South Dakota,2018-03-01,47.2
1980,Tennessee,2018-03-01,336.0
1981,Texas,2018-03-01,1349.5
1982,Utah,2018-03-01,147.0
1983,Virginia,2018-03-01,410.7
1984,Vermont,2018-03-01,37.6
1985,Washington,2018-03-01,340.1
1986,Wisconsin,2018-03-01,283.6
1987,West Virginia,2018-03-01,74.3
1988,Wyoming,2018-03-01,36.4
1989,Alaska,2018-04-01,35.5
1990,Alabama,2018-04-01,204.8
1991,Arkansas,2018-04-01,118.0
1992,Arizona,2018-04-01,325.6
1993,California,2018-04-01,1984.1
1994,Colorado,2018-04-01,339.5
1995,Connecticut,2018-04-01,156.6
1996,District of Columbia,2018-04-01,79.9
1997,Delaware,2018-04-01,51.5
1998,Florida,2018-04-01,1223.3
1999,Georgia,2018-04-01,487.0
2000,Hawaii,2018-04-01,127.0
2001,Iowa,2018-04-01,143.4
2002,Idaho,2018-04-01,78.8
2003,Illinois,2018-04-01,614.3
2004,Indiana,2018-04-01,309.7
2005,Kansas,2018-04-01,129.3
2006,Kentucky,2018-04-01,196.8
2007,Louisiana,2018-04-01,236.9
2008,Massachusetts,2018-04-01,376.6
2009,Maryland,2018-04-01,281.5
2010,Maine,2018-04-01,68.8
2011,Michigan,2018-04-01,430.5
2012,Minnesota,2018-04-01,270.3
2013,Missouri,2018-04-01,304.2
2014,Mississippi,2018-04-01,134.8
2015,Montana,2018-04-01,65.5
2016,North Carolina,2018-04-01,502.7
2017,North Dakota,2018-04-01,40.2
2018,Nebraska,2018-04-01,91.9
2019,New Hampshire,2018-04-01,71.7
2020,New Jersey,2018-04-01,384.6
2021,New Mexico,2018-04-01,97.5
2022,Nevada,2018-04-01,352.2
2023,New York,2018-04-01,960.4
2024,Ohio,2018-04-01,564.4
2025,Oklahoma,2018-04-01,171.0
2026,Oregon,2018-04-01,210.6
2027,Pennsylvania,2018-04-01,570.8
2028,Rhode Island,2018-04-01,59.0
2029,South Carolina,2018-04-01,264.6
2030,South Dakota,2018-04-01,47.1
2031,Tennessee,2018-04-01,335.5
2032,Texas,2018-04-01,1349.1
2033,Utah,2018-04-01,145.9
2034,Virginia,2018-04-01,410.3
2035,Vermont,2018-04-01,36.7
2036,Washington,2018-04-01,340.0
2037,Wisconsin,2018-04-01,279.7
2038,West Virginia,2018-04-01,74.2
2039,Wyoming,2018-04-01,36.5
2040,Alaska,2018-05-01,35.6
2041,Alabama,2018-05-01,205.1
2042,Arkansas,2018-05-01,118.0
2043,Arizona,2018-05-01,326.2
2044,California,2018-05-01,1985.9
2045,Colorado,2018-05-01,338.5
2046,Connecticut,2018-05-01,157.1
2047,District of Columbia,2018-05-01,79.8
2048,Delaware,2018-05-01,52.2
2049,Florida,2018-05-01,1225.4
2050,Georgia,2018-05-01,488.2
2051,Hawaii,2018-05-01,127.2
2052,Iowa,2018-05-01,144.6
2053,Idaho,2018-05-01,79.1
2054,Illinois,2018-05-01,616.8
2055,Indiana,2018-05-01,310.2
2056,Kansas,2018-05-01,129.4
2057,Kentucky,2018-05-01,197.7
2058,Louisiana,2018-05-01,236.4
2059,Massachusetts,2018-05-01,376.2
2060,Maryland,2018-05-01,282.3
2061,Maine,2018-05-01,68.5
2062,Michigan,2018-05-01,433.0
2063,Minnesota,2018-05-01,273.2
2064,Missouri,2018-05-01,305.1
2065,Mississippi,2018-05-01,135.1
2066,Montana,2018-05-01,66.0
2067,North Carolina,2018-05-01,503.4
2068,North Dakota,2018-05-01,40.5
2069,Nebraska,2018-05-01,93.1
2070,New Hampshire,2018-05-01,72.0
2071,New Jersey,2018-05-01,384.5
2072,New Mexico,2018-05-01,97.8
2073,Nevada,2018-05-01,352.9
2074,New York,2018-05-01,959.2
2075,Ohio,2018-05-01,565.5
2076,Oklahoma,2018-05-01,172.9
2077,Oregon,2018-05-01,211.5
2078,Pennsylvania,2018-05-01,571.1
2079,Rhode Island,2018-05-01,59.1
2080,South Carolina,2018-05-01,265.4
2081,South Dakota,2018-05-01,47.5
2082,Tennessee,2018-05-01,337.1
2083,Texas,2018-05-01,1351.4
2084,Utah,2018-05-01,147.5
2085,Virginia,2018-05-01,411.6
2086,Vermont,2018-05-01,36.9
2087,Washington,2018-05-01,342.4
2088,Wisconsin,2018-05-01,280.1
2089,West Virginia,2018-05-01,73.9
2090,Wyoming,2018-05-01,36.7
2091,Alaska,2018-06-01,35.5
2092,Alabama,2018-06-01,206.3
2093,Arkansas,2018-06-01,117.1
2094,Arizona,2018-06-01,325.8
2095,California,2018-06-01,1988.7
2096,Colorado,2018-06-01,339.7
2097,Connecticut,2018-06-01,158.1
2098,District of Columbia,2018-06-01,80.2
2099,Delaware,2018-06-01,51.7
2100,Florida,2018-06-01,1227.0
2101,Georgia,2018-06-01,489.7
2102,Hawaii,2018-06-01,127.1
2103,Iowa,2018-06-01,144.2
2104,Idaho,2018-06-01,79.6
2105,Illinois,2018-06-01,619.8
2106,Indiana,2018-06-01,309.6
2107,Kansas,2018-06-01,128.9
2108,Kentucky,2018-06-01,197.8
2109,Louisiana,2018-06-01,237.0
2110,Massachusetts,2018-06-01,375.0
2111,Maryland,2018-06-01,282.6
2112,Maine,2018-06-01,70.0
2113,Michigan,2018-06-01,434.4
2114,Minnesota,2018-06-01,272.7
2115,Missouri,2018-06-01,305.7
2116,Mississippi,2018-06-01,135.2
2117,Montana,2018-06-01,66.6
2118,North Carolina,2018-06-01,504.8
2119,North Dakota,2018-06-01,40.4
2120,Nebraska,2018-06-01,92.8
2121,New Hampshire,2018-06-01,72.1
2122,New Jersey,2018-06-01,388.3
2123,New Mexico,2018-06-01,97.9
2124,Nevada,2018-06-01,352.5
2125,New York,2018-06-01,961.1
2126,Ohio,2018-06-01,567.5
2127,Oklahoma,2018-06-01,172.8
2128,Oregon,2018-06-01,212.0
2129,Pennsylvania,2018-06-01,570.2
2130,Rhode Island,2018-06-01,59.2
2131,South Carolina,2018-06-01,266.0
2132,South Dakota,2018-06-01,47.6
2133,Tennessee,2018-06-01,337.6
2134,Texas,2018-06-01,1355.9
2135,Utah,2018-06-01,148.0
2136,Virginia,2018-06-01,411.7
2137,Vermont,2018-06-01,36.8
2138,Washington,2018-06-01,342.6
2139,Wisconsin,2018-06-01,281.5
2140,West Virginia,2018-06-01,73.8
2141,Wyoming,2018-06-01,36.5
2142,Alaska,2018-07-01,35.8
2143,Alabama,2018-07-01,206.5
2144,Arkansas,2018-07-01,117.7
2145,Arizona,2018-07-01,325.6
2146,California,2018-07-01,1993.7
2147,Colorado,2018-07-01,338.6
2148,Connecticut,2018-07-01,157.5
2149,District of Columbia,2018-07-01,80.0
2150,Delaware,2018-07-01,51.9
2151,Florida,2018-07-01,1231.3
2152,Georgia,2018-07-01,491.1
2153,Hawaii,2018-07-01,127.0
2154,Iowa,2018-07-01,143.9
2155,Idaho,2018-07-01,79.4
2156,Illinois,2018-07-01,619.5
2157,Indiana,2018-07-01,310.4
2158,Kansas,2018-07-01,129.1
2159,Kentucky,2018-07-01,198.1
2160,Louisiana,2018-07-01,236.6
2161,Massachusetts,2018-07-01,374.0
2162,Maryland,2018-07-01,283.4
2163,Maine,2018-07-01,69.4
2164,Michigan,2018-07-01,433.6
2165,Minnesota,2018-07-01,272.8
2166,Missouri,2018-07-01,306.0
2167,Mississippi,2018-07-01,134.2
2168,Montana,2018-07-01,66.0
2169,North Carolina,2018-07-01,505.3
2170,North Dakota,2018-07-01,40.5
2171,Nebraska,2018-07-01,92.6
2172,New Hampshire,2018-07-01,72.4
2173,New Jersey,2018-07-01,390.2
2174,New Mexico,2018-07-01,98.1
2175,Nevada,2018-07-01,352.7
2176,New York,2018-07-01,958.7
2177,Ohio,2018-07-01,567.3
2178,Oklahoma,2018-07-01,171.8
2179,Oregon,2018-07-01,210.9
2180,Pennsylvania,2018-07-01,571.2
2181,Rhode Island,2018-07-01,59.5
2182,South Carolina,2018-07-01,264.9
2183,South Dakota,2018-07-01,47.5
2184,Tennessee,2018-07-01,338.6
2185,Texas,2018-07-01,1357.9
2186,Utah,2018-07-01,148.8
2187,Virginia,2018-07-01,409.9
2188,Vermont,2018-07-01,37.0
2189,Washington,2018-07-01,341.6
2190,Wisconsin,2018-07-01,281.9
2191,West Virginia,2018-07-01,73.8
2192,Wyoming,2018-07-01,36.5
2193,Alaska,2018-08-01,35.9
2194,Alabama,2018-08-01,206.9
2195,Arkansas,2018-08-01,118.9
2196,Arizona,2018-08-01,325.7
2197,California,2018-08-01,1996.3
2198,Colorado,2018-08-01,338.6
2199,Connecticut,2018-08-01,157.8
2200,District of Columbia,2018-08-01,79.6
2201,Delaware,2018-08-01,52.0
2202,Florida,2018-08-01,1236.7
2203,Georgia,2018-08-01,491.7
2204,Hawaii,2018-08-01,127.1
2205,Iowa,2018-08-01,143.4
2206,Idaho,2018-08-01,79.2
2207,Illinois,2018-08-01,620.9
2208,Indiana,2018-08-01,311.6
2209,Kansas,2018-08-01,129.1
2210,Kentucky,2018-08-01,198.7
2211,Louisiana,2018-08-01,236.5
2212,Massachusetts,2018-08-01,373.8
2213,Maryland,2018-08-01,283.2
2214,Maine,2018-08-01,69.2
2215,Michigan,2018-08-01,434.3
2216,Minnesota,2018-08-01,273.7
2217,Missouri,2018-08-01,306.9
2218,Mississippi,2018-08-01,135.4
2219,Montana,2018-08-01,66.4
2220,North Carolina,2018-08-01,505.6
2221,North Dakota,2018-08-01,40.3
2222,Nebraska,2018-08-01,92.7
2223,New Hampshire,2018-08-01,72.1
2224,New Jersey,2018-08-01,391.3
2225,New Mexico,2018-08-01,98.2
2226,Nevada,2018-08-01,353.0
2227,New York,2018-08-01,958.6
2228,Ohio,2018-08-01,568.6
2229,Oklahoma,2018-08-01,172.2
2230,Oregon,2018-08-01,211.4
2231,Pennsylvania,2018-08-01,570.8
2232,Rhode Island,2018-08-01,59.8
2233,South Carolina,2018-08-01,266.0
2234,South Dakota,2018-08-01,47.9
2235,Tennessee,2018-08-01,339.5
2236,Texas,2018-08-01,1364.6
2237,Utah,2018-08-01,150.3
2238,Virginia,2018-08-01,410.8
2239,Vermont,2018-08-01,37.1
2240,Washington,2018-08-01,342.3
2241,Wisconsin,2018-08-01,282.4
2242,West Virginia,2018-08-01,73.7
2243,Wyoming,2018-08-01,36.5
2244,Alaska,2018-09-01,35.7
2245,Alabama,2018-09-01,206.7
2246,Arkansas,2018-09-01,118.9
2247,Arizona,2018-09-01,325.9
2248,California,2018-09-01,2000.4
2249,Colorado,2018-09-01,338.2
2250,Connecticut,2018-09-01,158.1
2251,District of Columbia,2018-09-01,79.6
2252,Delaware,2018-09-01,51.6
2253,Florida,2018-09-01,1240.3
2254,Georgia,2018-09-01,492.2
2255,Hawaii,2018-09-01,126.7
2256,Iowa,2018-09-01,143.5
2257,Idaho,2018-09-01,80.0
2258,Illinois,2018-09-01,618.9
2259,Indiana,2018-09-01,311.2
2260,Kansas,2018-09-01,129.5
2261,Kentucky,2018-09-01,198.4
2262,Louisiana,2018-09-01,237.4
2263,Massachusetts,2018-09-01,373.2
2264,Maryland,2018-09-01,282.3
2265,Maine,2018-09-01,69.0
2266,Michigan,2018-09-01,432.6
2267,Minnesota,2018-09-01,274.4
2268,Missouri,2018-09-01,306.2
2269,Mississippi,2018-09-01,134.9
2270,Montana,2018-09-01,66.3
2271,North Carolina,2018-09-01,494.6
2272,North Dakota,2018-09-01,40.3
2273,Nebraska,2018-09-01,93.2
2274,New Hampshire,2018-09-01,72.0
2275,New Jersey,2018-09-01,390.6
2276,New Mexico,2018-09-01,97.9
2277,Nevada,2018-09-01,353.1
2278,New York,2018-09-01,959.8
2279,Ohio,2018-09-01,569.4
2280,Oklahoma,2018-09-01,172.1
2281,Oregon,2018-09-01,211.3
2282,Pennsylvania,2018-09-01,571.9
2283,Rhode Island,2018-09-01,59.2
2284,South Carolina,2018-09-01,260.4
2285,South Dakota,2018-09-01,47.5
2286,Tennessee,2018-09-01,339.6
2287,Texas,2018-09-01,1361.0
2288,Utah,2018-09-01,150.4
2289,Virginia,2018-09-01,408.4
2290,Vermont,2018-09-01,37.0
2291,Washington,2018-09-01,342.4
2292,Wisconsin,2018-09-01,282.2
2293,West Virginia,2018-09-01,74.0
2294,Wyoming,2018-09-01,36.1
2295,Alaska,2018-10-01,36.0
2296,Alabama,2018-10-01,207.3
2297,Arkansas,2018-10-01,119.1
2298,Arizona,2018-10-01,325.9
2299,California,2018-10-01,2001.3
2300,Colorado,2018-10-01,340.3
2301,Connecticut,2018-10-01,158.9
2302,District of Columbia,2018-10-01,79.3
2303,Delaware,2018-10-01,52.3
2304,Florida,2018-10-01,1238.9
2305,Georgia,2018-10-01,490.6
2306,Hawaii,2018-10-01,127.8
2307,Iowa,2018-10-01,144.5
2308,Idaho,2018-10-01,80.5
2309,Illinois,2018-10-01,619.7
2310,Indiana,2018-10-01,311.4
2311,Kansas,2018-10-01,129.4
2312,Kentucky,2018-10-01,199.1
2313,Louisiana,2018-10-01,237.4
2314,Massachusetts,2018-10-01,375.1
2315,Maryland,2018-10-01,280.9
2316,Maine,2018-10-01,69.6
2317,Michigan,2018-10-01,434.6
2318,Minnesota,2018-10-01,274.2
2319,Missouri,2018-10-01,304.8
2320,Mississippi,2018-10-01,134.9
2321,Montana,2018-10-01,66.2
2322,North Carolina,2018-10-01,505.5
2323,North Dakota,2018-10-01,40.4
2324,Nebraska,2018-10-01,93.1
2325,New Hampshire,2018-10-01,72.2
2326,New Jersey,2018-10-01,390.7
2327,New Mexico,2018-10-01,98.3
2328,Nevada,2018-10-01,353.0
2329,New York,2018-10-01,961.7
2330,Ohio,2018-10-01,570.2
2331,Oklahoma,2018-10-01,171.7
2332,Oregon,2018-10-01,212.2
2333,Pennsylvania,2018-10-01,574.2
2334,Rhode Island,2018-10-01,59.2
2335,South Carolina,2018-10-01,265.2
2336,South Dakota,2018-10-01,47.3
2337,Tennessee,2018-10-01,341.2
2338,Texas,2018-10-01,1368.7
2339,Utah,2018-10-01,149.8
2340,Virginia,2018-10-01,411.1
2341,Vermont,2018-10-01,37.0
2342,Washington,2018-10-01,344.0
2343,Wisconsin,2018-10-01,283.4
2344,West Virginia,2018-10-01,74.6
2345,Wyoming,2018-10-01,36.6
2346,Alaska,2018-11-01,35.8
2347,Alabama,2018-11-01,207.0
2348,Arkansas,2018-11-01,118.6
2349,Arizona,2018-11-01,327.6
2350,California,2018-11-01,2004.8
2351,Colorado,2018-11-01,342.2
2352,Connecticut,2018-11-01,158.0
2353,District of Columbia,2018-11-01,79.7
2354,Delaware,2018-11-01,51.8
2355,Florida,2018-11-01,1240.3
2356,Georgia,2018-11-01,490.8
2357,Hawaii,2018-11-01,126.0
2358,Iowa,2018-11-01,143.6
2359,Idaho,2018-11-01,80.7
2360,Illinois,2018-11-01,619.3
2361,Indiana,2018-11-01,310.9
2362,Kansas,2018-11-01,129.8
2363,Kentucky,2018-11-01,199.2
2364,Louisiana,2018-11-01,236.9
2365,Massachusetts,2018-11-01,373.8
2366,Maryland,2018-11-01,281.7
2367,Maine,2018-11-01,69.3
2368,Michigan,2018-11-01,433.7
2369,Minnesota,2018-11-01,274.7
2370,Missouri,2018-11-01,306.3
2371,Mississippi,2018-11-01,134.6
2372,Montana,2018-11-01,66.5
2373,North Carolina,2018-11-01,506.0
2374,North Dakota,2018-11-01,40.1
2375,Nebraska,2018-11-01,93.1
2376,New Hampshire,2018-11-01,72.0
2377,New Jersey,2018-11-01,390.4
2378,New Mexico,2018-11-01,98.5
2379,Nevada,2018-11-01,353.7
2380,New York,2018-11-01,958.8
2381,Ohio,2018-11-01,568.9
2382,Oklahoma,2018-11-01,171.9
2383,Oregon,2018-11-01,212.8
2384,Pennsylvania,2018-11-01,573.5
2385,Rhode Island,2018-11-01,59.1
2386,South Carolina,2018-11-01,266.3
2387,South Dakota,2018-11-01,47.1
2388,Tennessee,2018-11-01,340.9
2389,Texas,2018-11-01,1368.1
2390,Utah,2018-11-01,150.5
2391,Virginia,2018-11-01,412.2
2392,Vermont,2018-11-01,37.1
2393,Washington,2018-11-01,345.0
2394,Wisconsin,2018-11-01,284.2
2395,West Virginia,2018-11-01,74.4
2396,Wyoming,2018-11-01,36.5
2397,Alaska,2018-12-01,35.5
2398,Alabama,2018-12-01,207.0
2399,Arkansas,2018-12-01,119.2
2400,Arizona,2018-12-01,328.5
2401,California,2018-12-01,2015.7
2402,Colorado,2018-12-01,342.7
2403,Connecticut,2018-12-01,159.6
2404,District of Columbia,2018-12-01,80.4
2405,Delaware,2018-12-01,52.2
2406,Florida,2018-12-01,1243.1
2407,Georgia,2018-12-01,491.9
2408,Hawaii,2018-12-01,128.2
2409,Iowa,2018-12-01,144.5
2410,Idaho,2018-12-01,81.6
2411,Illinois,2018-12-01,620.2
2412,Indiana,2018-12-01,311.7
2413,Kansas,2018-12-01,130.0
2414,Kentucky,2018-12-01,199.2
2415,Louisiana,2018-12-01,236.0
2416,Massachusetts,2018-12-01,375.8
2417,Maryland,2018-12-01,282.6
2418,Maine,2018-12-01,69.6
2419,Michigan,2018-12-01,435.4
2420,Minnesota,2018-12-01,275.1
2421,Missouri,2018-12-01,306.9
2422,Mississippi,2018-12-01,134.9
2423,Montana,2018-12-01,66.9
2424,North Carolina,2018-12-01,504.7
2425,North Dakota,2018-12-01,40.6
2426,Nebraska,2018-12-01,93.0
2427,New Hampshire,2018-12-01,72.9
2428,New Jersey,2018-12-01,391.6
2429,New Mexico,2018-12-01,98.5
2430,Nevada,2018-12-01,354.8
2431,New York,2018-12-01,963.2
2432,Ohio,2018-12-01,569.2
2433,Oklahoma,2018-12-01,172.9
2434,Oregon,2018-12-01,213.9
2435,Pennsylvania,2018-12-01,574.6
2436,Rhode Island,2018-12-01,59.3
2437,South Carolina,2018-12-01,265.8
2438,South Dakota,2018-12-01,47.3
2439,Tennessee,2018-12-01,342.3
2440,Texas,2018-12-01,1375.7
2441,Utah,2018-12-01,151.6
2442,Virginia,2018-12-01,412.7
2443,Vermont,2018-12-01,37.5
2444,Washington,2018-12-01,346.4
2445,Wisconsin,2018-12-01,285.3
2446,West Virginia,2018-12-01,74.9
2447,Wyoming,2018-12-01,36.5
2448,Alaska,2019-01-01,35.6
2449,Alabama,2019-01-01,207.5
2450,Arkansas,2019-01-01,120.0
2451,Arizona,2019-01-01,329.5
2452,California,2019-01-01,2018.0
2453,Colorado,2019-01-01,342.9
2454,Connecticut,2019-01-01,159.0
